originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,interactor1,interactor1stage,interactor1sex,interactor1temp,interactor1tempunit,interactor1growthtemp,interactor1growthtempunit,interactor1acctemp,interactor1acctempunit,interactor1acctempnotes,interactor1acctime,interactor1acctimeunit,interactor1acctimenotes,coordinatetype,latitude,longitude,figuretable,interactor1size,interactor1sizeunit,interactor1sizetype,citation,doi,notes,submittedby,contributoremail,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,12.65,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,18.59,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,13,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,19.27,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,7.61,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,22.14,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,12.97,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,22.5,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,17.57,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,22.99,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,8.63,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,23.53,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,9.78,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,24.18,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,15.52,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,25.89,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,17.79,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,27.61,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,18.82,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,30.52,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,13.15,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,31.3,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,20.77,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,32.01,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,14.74,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,32.36,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,17.64,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,32.63,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,20.29,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,33.29,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,23.11,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,34.98,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,18.31,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,35.01,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,21.5,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,35.27,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,11.94,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,35.25,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,14.72,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,36.85,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,12.59,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,37.5,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,14.35,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,38.77,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,15.96,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,39.23,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,13.03,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,38.81,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,24.74,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,43.72,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,15.16,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,44.25,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,26.79,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,44.38,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,18.67,uL h-1,,,,,,Hophlosphyrum griseus,,,27,Celsius,,,27,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,44.78,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
